6.657,6.096,0.561,1.308,0.718,1.731,0.000,14.772,10.289
6.582,6.016,0.566,1.161,0.709,1.617,0.000,14.566,10.197
6.565,5.999,0.566,1.137,0.712,1.623,0.000,14.450,10.091
6.567,5.998,0.569,1.181,0.709,1.633,0.000,14.478,10.123
6.644,6.046,0.598,1.184,0.711,1.636,0.001,14.531,10.120
6.664,6.075,0.589,1.110,0.711,1.630,0.001,14.538,10.136
6.718,6.152,0.566,1.286,0.749,1.644,0.000,14.750,10.228
6.659,6.090,0.569,1.096,0.709,1.708,0.001,14.637,10.202
6.846,6.275,0.571,1.152,0.770,1.641,0.000,15.110,10.560
6.666,6.094,0.572,1.243,0.708,1.614,0.000,14.814,10.351
6.586,6.016,0.570,1.128,0.712,1.626,0.000,14.489,10.101
0.014,0.010,0.004,0.007,0.004,0.208,0.000,0.306,0.184
0.014,0.011,0.003,0.006,0.004,0.208,0.000,0.316,0.215
0.014,0.010,0.004,0.007,0.003,0.208,0.000,0.302,0.178
0.015,0.010,0.005,0.007,0.003,0.210,0.000,0.310,0.193
0.014,0.010,0.004,0.007,0.003,0.211,0.000,0.306,0.184
0.015,0.011,0.004,0.007,0.004,0.209,0.001,0.307,0.183
0.014,0.010,0.004,0.006,0.004,0.024,0.001,0.121,0.073
0.014,0.010,0.004,0.006,0.004,0.024,0.000,0.118,0.074
0.014,0.010,0.004,0.008,0.003,0.026,0.000,0.127,0.078
0.014,0.010,0.004,0.006,0.004,0.024,0.001,0.120,0.072
0.017,0.012,0.005,0.007,0.004,0.028,0.000,0.143,0.085
0.014,0.010,0.004,0.006,0.003,0.025,0.000,0.118,0.076
0.014,0.010,0.004,0.006,0.004,0.024,0.000,0.117,0.074
0.015,0.011,0.004,0.023,0.004,0.025,0.000,0.149,0.093
0.014,0.010,0.004,0.006,0.004,0.024,0.000,0.120,0.074
0.014,0.010,0.004,0.007,0.003,0.025,0.000,0.119,0.074
0.028,0.024,0.004,0.006,0.004,0.024,0.000,0.137,0.078
0.013,0.010,0.003,0.007,0.004,0.024,0.000,0.121,0.075
0.014,0.010,0.004,0.007,0.003,0.025,0.000,0.118,0.071
0.013,0.010,0.003,0.007,0.003,0.024,0.000,0.119,0.076
0.031,0.028,0.003,0.007,0.003,0.027,0.000,0.156,0.090
0.013,0.010,0.003,0.007,0.004,0.025,0.000,0.133,0.086
0.013,0.010,0.003,0.009,0.007,0.025,0.000,0.125,0.080
0.016,0.011,0.005,0.009,0.007,0.027,0.000,0.135,0.088
0.015,0.011,0.004,0.009,0.006,0.025,0.000,0.127,0.082
0.015,0.011,0.004,0.009,0.006,0.025,0.000,0.129,0.083
0.014,0.010,0.004,0.009,0.007,0.024,0.000,0.128,0.081
0.014,0.010,0.004,0.009,0.007,0.024,0.000,0.124,0.080
0.013,0.011,0.002,0.009,0.007,0.024,0.001,0.137,0.089
0.014,0.010,0.004,0.009,0.007,0.025,0.001,0.131,0.083
0.014,0.010,0.004,0.009,0.006,0.025,0.000,0.129,0.083
0.015,0.010,0.005,0.009,0.007,0.025,0.000,0.128,0.082
0.032,0.011,0.021,0.017,0.004,0.024,0.000,0.170,0.075
0.014,0.010,0.004,0.006,0.004,0.025,0.000,0.144,0.076
0.014,0.010,0.004,0.006,0.003,0.025,0.000,0.144,0.069
0.030,0.027,0.003,0.008,0.003,0.025,0.000,0.159,0.077
0.054,0.047,0.007,0.019,0.009,0.037,0.001,0.329,0.181
7.079,6.465,0.614,1.100,0.764,0.200,0.000,17.562,9.520
0.014,0.010,0.004,0.007,0.003,0.024,0.000,0.138,0.074
0.015,0.011,0.004,0.007,0.003,0.025,0.000,0.120,0.078
0.015,0.011,0.004,0.007,0.004,0.027,0.000,0.130,0.083
0.015,0.011,0.004,0.007,0.004,0.024,0.000,0.120,0.074
0.014,0.010,0.004,0.007,0.004,0.026,0.000,0.124,0.079
0.016,0.012,0.004,0.007,0.004,0.028,0.000,0.132,0.082
0.015,0.010,0.005,0.007,0.003,0.027,0.000,0.121,0.079
0.013,0.010,0.003,0.008,0.003,0.025,0.000,0.119,0.075
0.015,0.011,0.004,0.007,0.004,0.026,0.000,0.139,0.093
0.016,0.012,0.004,0.008,0.005,0.029,0.000,0.133,0.077
0.014,0.010,0.004,0.006,0.004,0.025,0.000,0.117,0.073
0.015,0.010,0.005,0.007,0.003,0.026,0.000,0.121,0.075
0.016,0.011,0.005,0.007,0.004,0.029,0.000,0.134,0.079
0.014,0.010,0.004,0.006,0.004,0.024,0.000,0.118,0.077
0.014,0.011,0.003,0.008,0.004,0.026,0.000,0.121,0.076
0.013,0.010,0.003,0.008,0.004,0.024,0.000,0.120,0.078
0.014,0.010,0.004,0.006,0.004,0.024,0.000,0.116,0.074
0.014,0.010,0.004,0.006,0.004,0.025,0.001,0.119,0.073
0.903,0.822,0.081,0.317,0.116,0.073,0.000,2.590,1.909
0.905,0.821,0.084,0.323,0.119,0.074,0.001,2.683,1.931
0.941,0.857,0.084,0.329,0.117,0.077,0.000,2.727,1.981
0.940,0.855,0.085,0.307,0.117,0.075,0.000,2.713,1.949
0.939,0.854,0.085,0.326,0.122,0.073,0.000,2.720,1.977
0.016,0.011,0.005,0.007,0.003,0.028,0.000,0.192,0.078
0.016,0.012,0.004,0.007,0.003,0.027,0.000,0.125,0.081
0.014,0.011,0.003,0.007,0.003,0.026,0.000,0.119,0.075
0.015,0.010,0.005,0.007,0.004,0.025,0.000,0.120,0.079
0.014,0.010,0.004,0.008,0.004,0.025,0.001,0.122,0.078
0.014,0.010,0.004,0.007,0.004,0.025,0.000,0.120,0.076
0.014,0.010,0.004,0.007,0.002,0.024,0.000,0.115,0.073
0.038,0.030,0.008,0.019,0.008,0.038,0.000,0.252,0.169
0.938,0.855,0.083,0.312,0.134,0.074,0.000,2.732,1.992
0.932,0.847,0.085,0.297,0.134,0.657,0.001,3.288,2.245
0.933,0.849,0.084,0.320,0.135,0.658,0.000,3.327,2.286
6.864,6.253,0.611,1.278,0.780,1.636,0.000,15.071,10.698
6.755,6.181,0.574,1.337,0.756,1.719,0.001,15.086,10.700
6.730,6.162,0.568,1.246,0.703,1.677,0.000,14.870,10.293
7.030,6.463,0.567,1.665,0.711,1.618,0.000,15.541,10.770
6.933,6.324,0.609,1.496,0.709,1.670,0.000,15.452,10.677
6.903,6.332,0.571,1.620,0.751,10.109,0.001,24.110,15.598
7.238,6.625,0.613,2.039,0.711,1.744,0.000,16.283,11.208
6.826,6.260,0.566,1.745,0.773,1.648,0.001,15.416,10.652
6.753,6.185,0.568,1.687,0.717,1.660,0.000,15.233,10.569
6.816,6.247,0.569,1.816,0.740,1.610,0.001,15.392,10.610
6.963,6.394,0.569,1.680,0.742,1.682,0.000,15.510,10.618
6.552,5.993,0.559,1.759,0.713,1.616,0.001,15.095,10.639
6.615,6.051,0.564,1.703,0.762,1.606,0.000,15.100,10.580
6.545,5.982,0.563,1.740,0.763,1.621,0.000,15.084,10.614
6.783,6.155,0.628,1.878,0.718,0.179,0.000,14.069,9.997
6.541,5.973,0.568,1.744,0.701,0.178,0.000,13.665,9.787
6.777,6.210,0.567,1.753,0.702,0.179,0.000,14.030,10.053
6.634,6.065,0.569,1.695,0.701,0.181,0.001,13.735,9.801
6.673,6.104,0.569,1.739,0.702,0.181,0.000,13.918,9.877
6.679,6.108,0.571,1.457,0.698,0.179,0.001,13.540,9.681
6.665,6.096,0.569,0.756,0.704,0.180,0.000,12.835,9.102
7.012,6.445,0.567,1.333,0.705,0.180,0.000,13.779,9.874
6.628,6.055,0.573,1.344,0.704,1.620,0.001,14.969,10.557
7.187,6.617,0.570,1.704,0.739,1.634,0.000,15.797,10.764
6.662,6.094,0.568,1.719,0.706,1.615,0.000,15.239,10.663
0.015,0.012,0.003,0.009,0.006,0.026,0.000,0.127,0.082
0.020,0.014,0.006,0.010,0.009,0.033,0.000,0.160,0.096
0.015,0.011,0.004,0.008,0.007,0.025,0.000,0.131,0.086
0.013,0.010,0.003,0.008,0.006,0.024,0.000,0.119,0.076
0.189,80.124,0.000,85.592,84.256
0.182,79.674,0.001,85.188,83.849
0.186,79.618,0.001,85.069,83.751
6.634,6.068,0.566,1.747,0.701,1.666,0.000,15.272,10.645
0.015,0.011,0.004,0.007,0.003,0.222,0.001,0.316,0.190
0.014,0.010,0.004,0.007,0.004,2.672,0.003,2.768,1.636
0.014,0.010,0.004,0.007,0.003,2.737,0.002,2.833,1.684
0.015,0.011,0.004,0.008,0.003,2.708,0.003,2.809,1.665
0.015,0.011,0.004,0.007,0.004,2.761,0.003,2.858,1.688
0.014,0.010,0.004,0.007,0.004,2.778,0.002,2.875,1.703
0.015,0.011,0.004,0.007,0.004,2.712,0.003,2.811,1.674
6.647,6.079,0.568,1.405,0.794,20.335,0.003,33.594,20.818
7.043,6.471,0.572,1.469,0.717,20.086,0.003,33.745,20.975
6.617,6.050,0.567,1.444,0.718,20.157,0.002,33.345,20.729
6.614,6.043,0.571,1.773,0.716,19.766,0.003,33.286,20.706
0.015,0.011,0.004,0.005,0.004,2.476,0.003,2.571,1.507
0.014,0.010,0.004,0.006,0.003,2.520,0.002,2.610,1.508
0.015,0.011,0.004,0.007,0.003,2.480,0.003,2.576,1.527
0.014,0.010,0.004,0.007,0.003,2.563,0.002,2.662,1.575
0.014,0.010,0.004,0.006,0.004,2.483,0.002,2.571,1.504
0.041,0.031,0.010,0.019,0.027,7.056,0.006,7.310,4.244
0.013,0.010,0.003,0.007,0.003,2.482,0.003,2.570,1.474
0.014,0.010,0.004,0.006,0.004,2.552,0.002,2.644,1.553
0.015,0.010,0.005,0.006,0.003,2.478,0.003,2.566,1.466
6.716,6.142,0.574,1.669,0.717,19.929,0.003,33.373,20.640
6.610,6.042,0.568,1.624,0.762,20.167,0.002,33.460,20.836
6.857,6.290,0.567,1.713,0.757,20.026,0.003,33.668,21.107
6.698,6.128,0.570,1.670,0.716,20.134,0.003,33.576,20.905
7.476,6.740,0.736,1.736,0.713,19.946,0.003,34.236,20.825
0.015,0.010,0.005,0.006,0.004,2.556,0.003,2.643,1.557
0.014,0.011,0.003,0.007,0.004,2.690,0.003,2.777,1.645
0.014,0.011,0.003,0.008,0.004,2.637,0.003,2.725,1.568
0.015,0.011,0.004,0.007,0.003,2.601,0.002,2.755,1.554
0.017,0.012,0.005,0.007,0.004,2.689,0.003,2.858,1.675
0.014,0.010,0.004,0.007,0.004,2.675,0.002,2.814,1.662
0.017,0.013,0.004,0.010,0.004,3.013,0.003,3.180,1.881
0.014,0.010,0.004,0.007,0.004,2.742,0.002,2.897,1.754
7.088,6.480,0.608,2.175,0.814,21.342,0.003,41.008,22.525
8.175,7.388,0.787,2.666,1.086,22.087,0.003,49.900,24.335
6.655,6.086,0.569,1.858,0.736,20.632,0.003,34.438,21.254
6.779,6.208,0.571,1.883,0.707,20.173,0.003,34.196,21.432
6.602,6.035,0.567,1.859,0.711,20.203,0.003,33.936,21.043
6.733,6.163,0.570,1.958,0.705,19.916,0.002,33.812,21.134
6.629,6.062,0.567,1.808,0.706,19.873,0.002,33.615,20.983
6.884,6.284,0.600,1.838,0.709,20.297,0.003,34.339,21.524
6.671,6.101,0.570,1.813,0.709,19.854,0.003,33.749,21.124
6.593,6.027,0.566,1.797,0.711,20.478,0.003,34.173,21.294
6.629,6.062,0.567,1.765,0.711,19.785,0.003,33.411,20.747
6.647,6.081,0.566,1.886,0.705,19.949,0.002,33.709,21.014
6.625,6.058,0.567,1.801,0.705,19.799,0.002,33.457,20.850
6.675,6.076,0.599,1.898,0.706,19.913,0.003,33.735,21.074
6.746,6.178,0.568,1.872,0.756,19.885,0.003,33.813,21.148
6.823,6.254,0.569,1.898,0.709,19.996,0.003,33.983,21.216
6.667,6.096,0.571,1.850,0.723,19.791,0.002,33.581,20.974
6.840,6.273,0.567,1.848,0.758,20.539,0.003,34.611,21.712
6.860,6.294,0.566,1.920,0.706,20.072,0.003,34.070,21.242
6.603,6.036,0.567,1.844,0.706,20.151,0.003,33.830,21.173
6.619,6.049,0.570,1.881,0.710,20.309,0.002,34.154,21.497
7.276,6.707,0.569,1.878,0.711,20.245,0.003,34.660,21.252
6.686,6.085,0.601,1.844,0.706,19.852,0.003,33.604,20.943
6.898,6.331,0.567,1.828,0.747,19.795,0.002,33.901,21.245
6.919,6.350,0.569,1.849,0.733,20.080,0.003,34.111,21.208
6.689,6.122,0.567,1.874,0.711,20.231,0.003,34.076,21.360
0.014,0.010,0.004,0.009,0.003,2.838,0.003,2.963,1.839
0.014,0.010,0.004,0.007,0.004,2.713,0.003,2.811,1.750
0.013,0.010,0.003,0.008,0.004,2.701,0.002,2.797,1.744
0.013,0.010,0.003,0.009,0.003,2.722,0.002,2.820,1.731
0.013,0.010,0.003,0.008,0.004,2.791,0.003,2.903,1.791
0.014,0.010,0.004,0.008,0.004,2.726,0.003,2.827,1.748
0.024,0.019,0.005,0.009,0.005,3.102,0.003,3.259,2.037
0.015,0.011,0.004,0.008,0.004,2.809,0.003,2.915,1.794
0.014,0.010,0.004,0.007,0.004,2.715,0.003,2.813,1.738
0.013,0.010,0.003,0.008,0.003,2.710,0.002,2.809,1.746
0.013,0.010,0.003,0.008,0.004,2.713,0.002,2.810,1.752
0.013,0.010,0.003,0.008,0.004,2.861,0.002,2.958,1.849
0.027,0.020,0.007,0.016,0.008,4.767,0.003,4.933,3.043
0.014,0.010,0.004,0.007,0.004,2.706,0.003,2.804,1.735
0.014,0.010,0.004,0.008,0.004,2.710,0.002,2.810,1.751
0.014,0.010,0.004,0.008,0.004,2.710,0.003,2.810,1.748
0.014,0.010,0.004,0.008,0.004,2.729,0.002,2.829,1.736
0.014,0.010,0.004,0.009,0.003,2.948,0.003,3.048,1.883
0.014,0.011,0.003,0.008,0.004,2.725,0.002,2.826,1.731
0.013,0.010,0.003,0.009,0.004,2.753,0.003,2.854,1.781
0.014,0.011,0.003,0.008,0.004,2.767,0.003,2.867,1.773
0.014,0.011,0.003,0.008,0.004,2.783,0.002,2.882,1.769
0.014,0.010,0.004,0.008,0.004,2.708,0.003,2.808,1.759
0.014,0.010,0.004,0.008,0.004,2.723,0.003,2.822,1.760
0.015,0.011,0.004,0.009,0.003,2.749,0.002,2.853,1.753
0.015,0.011,0.004,0.008,0.004,2.870,0.003,2.973,1.869
0.013,0.010,0.003,0.008,0.004,2.766,0.003,2.864,1.779
0.015,0.011,0.004,0.009,0.004,2.949,0.003,3.078,1.909
0.015,0.010,0.005,0.009,0.004,2.756,0.003,2.862,1.783
0.014,0.009,0.005,0.008,0.004,0.012,0.000,0.109,0.072
0.014,0.011,0.003,0.009,0.003,0.013,0.000,0.111,0.068
0.014,0.010,0.004,0.009,0.003,0.013,0.000,0.111,0.067
0.014,0.010,0.004,0.008,0.004,0.012,0.001,0.112,0.065
0.013,0.011,0.002,0.009,0.003,0.013,0.000,0.109,0.068
0.016,0.011,0.005,0.008,0.004,0.013,0.000,0.118,0.075
0.014,0.010,0.004,0.008,0.004,0.012,0.000,0.110,0.070
0.014,0.010,0.004,0.008,0.004,0.012,0.000,0.111,0.069
0.013,0.010,0.003,0.009,0.003,0.013,0.000,0.110,0.068
0.014,0.011,0.003,0.008,0.004,0.013,0.000,0.114,0.071
0.014,0.010,0.004,0.007,0.004,0.012,0.000,0.108,0.069
0.014,0.010,0.004,0.007,0.004,0.013,0.000,0.111,0.066
0.014,0.011,0.003,0.007,0.004,0.013,0.000,0.109,0.064
0.014,0.010,0.004,0.008,0.004,0.012,0.000,0.111,0.067
0.014,0.010,0.004,0.007,0.004,0.012,0.000,0.112,0.067
0.015,0.012,0.003,0.008,0.004,0.013,0.001,0.117,0.071
0.014,0.011,0.003,0.008,0.004,0.012,0.000,0.110,0.069
0.014,0.011,0.003,0.007,0.004,0.012,0.001,0.109,0.066
0.015,0.011,0.004,0.007,0.004,0.013,0.000,0.111,0.066
0.014,0.010,0.004,0.007,0.004,0.012,0.000,0.108,0.069
0.014,0.010,0.004,0.008,0.004,0.012,0.000,0.125,0.067
0.014,0.011,0.003,0.008,0.004,0.012,0.000,0.109,0.067
0.015,0.010,0.005,0.008,0.004,0.024,0.000,0.126,0.078
0.014,0.010,0.004,0.007,0.004,0.012,0.000,0.114,0.068
0.014,0.010,0.004,0.007,0.004,0.012,0.001,0.110,0.068
0.014,0.010,0.004,0.007,0.004,0.012,0.001,0.108,0.067
0.014,0.010,0.004,0.007,0.004,0.012,0.000,0.109,0.068
0.015,0.012,0.003,0.009,0.004,0.013,0.001,0.117,0.074
14735599616.000,1.615,0.000,7.916,1.615,nan,-0.213,0.000,5.473
14735599616.000,1.729,0.000,8.419,1.729,nan,-0.204,-0.000,5.796
14735599616.000,1.610,0.001,7.900,1.610,nan,-0.152,-0.000,5.469
14735599616.000,1.614,0.000,7.911,1.614,nan,-0.311,-0.000,5.500
14735599616.000,1.735,0.000,8.419,1.735,nan,-0.245,-0.000,5.731
14735599616.000,1.621,0.000,7.891,1.621,nan,-0.244,-0.000,5.483
14735599616.000,1.615,0.001,8.312,1.615,nan,-0.209,-0.000,5.633
14735599616.000,1.614,0.000,7.999,1.614,nan,0.401,0.000,5.584
14735599616.000,1.611,0.000,7.901,1.611,nan,0.448,0.000,5.483
14735599616.000,1.617,0.000,7.911,1.617,nan,0.259,0.000,5.483
14735599616.000,1.638,0.000,8.067,1.638,nan,0.209,0.000,5.554
14735599616.000,1.671,0.001,8.038,1.671,nan,0.415,0.000,5.617
14735599616.000,1.616,0.000,7.962,1.616,nan,0.428,0.000,5.496
14735599616.000,1.612,0.001,7.985,1.612,nan,0.286,0.000,5.438
14735599616.000,1.615,0.000,7.878,1.615,nan,0.332,0.000,5.479
14735599616.000,1.603,0.000,7.872,1.603,nan,0.177,-0.000,5.464
6.794,6.230,0.564,1.132,0.993,0.192,0.000,13.507,9.776
6.955,6.385,0.570,1.032,0.963,0.178,0.000,13.550,9.835
6.792,6.225,0.567,1.010,0.970,0.180,0.000,13.463,9.707
14735599616.000,19.884,0.002,26.221,19.884,nan,0.135,0.000,15.746
14735599616.000,20.271,0.002,26.533,20.271,nan,0.155,0.000,15.935
14735599616.000,20.106,0.002,26.401,20.106,nan,0.584,0.000,15.872
14735599616.000,20.358,0.002,26.742,20.358,nan,0.612,0.000,16.080
14735599616.000,20.091,0.002,26.466,20.091,nan,-0.126,-0.000,15.875
14735599616.000,8.161,0.002,9.696,8.161,nan,-0.289,-0.000,4.807
14735599616.000,8.274,0.002,9.814,8.274,nan,-0.290,-0.000,4.922
14735599616.000,8.182,0.002,9.754,8.182,nan,-0.437,-0.000,4.873
14735599616.000,8.072,0.002,9.603,8.072,nan,-0.600,-0.000,4.769
14735599616.000,8.083,0.003,9.621,8.083,nan,-0.309,0.000,4.752
14735599616.000,8.081,0.003,9.635,8.081,nan,-0.440,-0.000,4.754
14735599616.000,8.075,0.003,9.712,8.075,nan,-0.325,0.000,4.818
14735599616.000,8.067,0.003,9.603,8.067,nan,-0.370,-0.000,4.730
14735599616.000,8.611,0.003,10.312,8.611,nan,-0.449,-0.000,5.164
14735599616.000,8.242,0.002,9.881,8.242,nan,-0.359,-0.000,4.893
14735599616.000,8.443,0.002,10.001,8.443,nan,-0.414,-0.000,5.028
14735599616.000,8.267,0.003,9.820,8.267,nan,-0.238,0.000,4.840
14735599616.000,8.154,0.002,9.714,8.154,nan,-0.395,-0.000,4.812
14735599616.000,8.363,0.002,9.921,8.363,nan,-0.206,-0.000,4.974
14735599616.000,20.531,0.002,27.582,20.531,nan,-0.145,-0.000,16.513
14735599616.000,20.732,0.002,27.243,20.732,nan,0.000,-0.004,16.519
14735599616.000,20.004,0.002,26.430,20.004,nan,0.000,-0.017,15.816
14735599616.000,19.972,0.003,26.370,19.972,nan,-0.672,-0.000,15.811
14735599616.000,20.734,0.003,27.610,20.734,nan,-0.687,-0.000,16.519
14735599616.000,20.775,0.002,27.260,20.775,nan,-0.622,-0.000,16.241
14735599616.000,20.129,0.002,26.633,20.129,nan,-0.060,0.000,15.930
14735599616.000,20.084,0.003,26.532,20.084,nan,-0.645,-0.000,15.891
14735599616.000,20.540,0.002,27.295,20.540,nan,-0.689,-0.000,16.237
14735599616.000,20.731,0.002,27.292,20.731,nan,-0.673,-0.000,16.504
14735599616.000,20.060,0.002,26.409,20.060,nan,-0.690,-0.000,15.880
14735599616.000,20.534,0.002,26.821,20.534,nan,-0.592,-0.000,16.072
14735599616.000,19.979,0.003,26.249,19.979,nan,0.000,-0.013,15.799
14735599616.000,20.229,0.002,26.592,20.229,nan,-0.077,0.000,16.061
14735599616.000,20.690,0.003,27.196,20.690,nan,-0.039,0.000,16.524
14735599616.000,20.321,0.002,26.610,20.321,nan,-0.636,-0.000,15.996
14735599616.000,20.186,0.002,26.486,20.186,nan,-0.626,-0.000,15.915
14735599616.000,20.600,0.002,26.987,20.600,nan,-0.119,0.000,16.244
14735599616.000,19.999,0.003,26.490,19.999,nan,0.000,-0.002,15.888
0.014,0.010,0.004,0.006,0.004,0.012,0.000,0.107,0.068
0.272,0.235,0.037,0.046,0.034,0.738,0.001,1.648,1.176
0.276,0.239,0.037,0.042,0.035,0.737,0.001,1.651,1.175
0.272,0.235,0.037,0.049,0.034,0.738,0.000,1.658,1.183
0.272,0.235,0.037,0.046,0.034,0.738,0.000,1.676,1.205
0.269,0.232,0.037,0.052,0.035,0.738,0.000,1.650,1.185
0.273,0.235,0.038,0.049,0.035,0.745,0.000,1.664,1.178
0.272,0.236,0.036,0.056,0.035,0.746,0.000,4.098,3.193
0.273,0.236,0.037,0.054,0.036,0.748,0.000,4.131,3.207
0.272,0.234,0.038,0.068,0.034,0.745,0.001,4.185,3.269
0.271,0.233,0.038,0.085,0.037,0.769,0.001,4.223,3.276
0.275,0.237,0.038,0.057,0.035,0.745,0.001,4.134,3.219
0.176,81.218,0.000,86.751,85.430
0.278,0.239,0.039,0.067,0.035,0.747,0.000,4.179,3.271
0.908,0.826,0.082,0.137,0.133,8.038,0.003,15.955,10.158
0.890,0.807,0.083,0.108,0.133,8.028,0.003,15.892,10.107
0.543,0.307,0.236,0.119,0.132,8.305,0.002,16.277,10.430
0.485,0.272,0.213,0.114,0.132,8.041,0.002,15.486,9.892
0.021,0.009,0.012,0.006,0.004,2.567,0.003,2.673,1.541
0.021,0.009,0.012,0.007,0.004,2.563,0.003,2.668,1.519
0.021,0.008,0.013,0.006,0.004,2.542,0.002,2.645,1.527
0.020,0.008,0.012,0.006,0.004,2.533,0.003,2.635,1.539
0.022,0.008,0.014,0.006,0.004,2.608,0.003,2.718,1.600
0.485,0.274,0.211,0.109,0.132,8.338,0.003,10.324,5.392
0.516,0.288,0.228,0.105,0.140,8.171,0.002,10.201,5.159
2.668,1.723,0.945,0.467,0.754,20.936,0.003,29.338,18.790
2.677,1.731,0.946,0.460,0.747,19.735,0.002,28.213,17.822
2.837,1.839,0.998,0.476,0.746,19.886,0.002,28.608,18.032
2.675,1.724,0.951,0.485,0.749,19.849,0.002,28.265,17.685
2.667,1.721,0.946,0.549,0.821,20.269,0.002,28.967,18.156
2.749,1.796,0.953,0.508,0.785,20.053,0.003,28.746,18.124
2.768,1.786,0.982,0.502,0.746,20.184,0.002,28.804,18.161
2.698,1.725,0.973,0.505,0.801,20.118,0.002,29.012,18.329
2.727,1.774,0.953,0.466,0.754,19.654,0.003,28.125,17.668
2.683,1.739,0.944,0.454,0.748,19.630,0.002,28.017,17.608
2.667,1.722,0.945,0.487,0.746,19.606,0.003,28.158,17.747
2.673,1.724,0.949,0.472,0.753,19.560,0.002,27.958,17.578
2.829,1.842,0.987,0.481,0.789,20.168,0.003,28.902,18.199
2.676,1.733,0.943,0.484,0.747,20.356,0.002,28.754,18.318
2.718,1.768,0.950,0.494,0.782,20.000,0.003,28.604,18.095
2.673,1.725,0.948,0.486,0.747,19.552,0.002,27.955,17.602
2.784,1.802,0.982,0.467,0.748,19.894,0.002,28.398,17.981
2.860,1.864,0.996,0.477,0.769,20.820,0.003,29.753,18.933
2.791,1.824,0.967,0.490,0.747,20.119,0.002,28.766,18.052
2.689,1.739,0.950,0.443,0.748,19.716,0.002,28.092,17.652
2.671,1.726,0.945,0.464,0.746,19.572,0.002,27.952,17.547
2.676,1.731,0.945,0.478,0.752,21.997,0.002,30.424,19.922
2.681,1.739,0.942,0.475,0.748,19.668,0.003,28.144,17.735
2.841,1.849,0.992,0.468,0.768,19.766,0.002,28.413,17.989
2.878,1.889,0.989,0.513,0.758,20.620,0.003,29.271,18.617
7.185,6.563,0.622,0.657,0.971,0.184,0.000,13.619,9.746
7.036,6.456,0.580,0.497,0.970,0.181,0.000,13.442,9.733
6.868,6.292,0.576,0.509,0.974,20.145,0.003,32.994,20.586
14735599616.000,20.995,0.002,27.300,20.995,nan,-0.116,0.000,16.522
0.178,80.215,0.000,85.854,84.515
